,Name,Company,State,City,Salary,Location,Url,Description
805,Data Analyst,Tekla Research,MD,Lexington Park,,"Lexington Park, MD",https://www.glassdoor.com/partner/jobListing.htm?pos=2606&ao=4321&s=58&guid=000001714809489e829956b291b03a2e&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_874e6080&cb=1586051500563&jobListingId=3492155630,"Is Travel Required? During Testing about 30%, outside of testing about 5-10%

Clearance Required:Education:Experience:Position Description:
Reconstructs flights using radar, Identification Friend or Foe, and Truth data from the E-2D Advanced Hawkeye.
Parses, filters, manipulates, and statistically analyzes data from reconstructed flights.
Relates data and technical information to tactics and procedures.
Communicates analysis of System Under Test and System of Systems through reports, presentations, and meetings to technical and non-technical personnel.
Reviews technical documents and makes recommendations.
Conducts investigations of technical issues and makes recommendations.
Skills Desired:"
806,"Sr. Data Practitioner - Analyst, Data Scientist, BI Developer, Researcher",Insights Analytics,KS,Leawood,,"Leawood, KS",https://www.glassdoor.com/partner/jobListing.htm?pos=2607&ao=389273&s=58&guid=000001714809489e829956b291b03a2e&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_98d73370&cb=1586051500564&jobListingId=3542349775,"Insights Analytics – Calling All Data Practitioners!Data Practitioners of ALL KINDSDescription:Responsibilities:
Responsible for hands-on project work and development as part of a larger teamUse working knowledge of data concepts, to build efficient & effective solutions for clientsAct as a project lead and problem-solver -completing projects with minimal client inputPull data from existing data sources and tables & push to end-users for reporting/analysisDocument the systems, processes, and logic required to expose the existing data setsReview project requirements and provided the skills and experience needed to deliverDeliver high-quality solutions integrating data from multiple different sourcesEnsure quality, consistency, security, accuracy, & usability of Insights focused deliverablesDevelop front-end visualizations from discovery to requirements, to final change requestsReview requirements/data/design/UI/UX to ensure the project meets final specsDeliver impressive and impactful results to the end-client
Skills & Experience:
Hands-on experience with all aspects of data analytics -let us know what you can do by submitting your resume!Work comfortably w/ both business and IT and ability to work in a fast-paced environmentStrong analytical skills, ability to develop quality analytics deliverables with documentationExperience in externally sourced data files, proficiency reading/writing/executing on workAnalytical data management skills w/ the ability to navigate large data sets & complex logicOrganized self-starter, positive attitude, excellent verbal, written, and communication skillsAbility to speak to technical and strategically complex topics smoothly and eloquentlyExperience managing relationships with clients and high comfort with key stakeholdersProactive with a strong bias for action and urgency; high level of personal integrity1099 independent contractor – https://insightsanalytics.com

Bonuses

Fully RemoteMultiple locations

Flexible scheduleProfessional development assistanceOther

Less than 1010-1920-2930-39

Yes
"
807,Data Analyst,"LockerDome, Inc.",MO,Saint Louis,$29k-$55k,"Saint Louis, MO",https://www.glassdoor.com/partner/jobListing.htm?pos=2608&ao=4341&s=58&guid=000001714809489e829956b291b03a2e&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_ac6c4b2d&cb=1586051500565&jobListingId=2660500910,"Your skills should include:
1-5 years experience in a data analyst role
Degree in a business, scientific or quantitative field
Strong statistical intuition and command of relevant analytical approaches
Ability to explain your findings in a concise, actionable manner
Ability to learn new skills and information sets quickly
Deep knowledge of performance-based and direct response marketing
Deep knowledge of the digital media landscape

Powered by JazzHR

"
808,Data Analyst,GCC Technologies,DC,Washington,$62k-$113k,"Washington, DC",https://www.glassdoor.com/partner/jobListing.htm?pos=2609&ao=3953&s=58&guid=000001714809489e829956b291b03a2e&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_4d329acf&cb=1586051500566&jobListingId=3483459190,"
GCC Technologies, founded in 1997 with headquarters in Oakland, Maryland, is a fast growing service-disabled Veteran owned Small Business and HUBZone company with an outstanding record of performance providing more effective and efficient acquisition, business process, administrative and security services to multiple federal agencies. GCC was recently ISO certified under ISO 9001:2015.

Job Description--General Responsibilities:

The Data Analyst works as a member of the recruitment marketing team and assist with statistical reporting for all aspects of the Department’s national recruitment efforts. Must have an active Secret Clearance to be considered!!!! Job Description--Essential Functions:

The Data Analyst reports to the HR/REE Deputy Office Director. S/he works provides a wide variety of technical support services to the HR/REE staff. The responsibilities of the position include, but are not limited to the following:


Provide reports derived for statistical analysis of hiring and onboarding data from the HR/REE Tracking Application (REETA). 

S/he evaluates program functions and demographics, the implementation and effects of automated data processing, internet, and intranet procedures, and provides comprehensive reports to the Deputy Director and others in the office, as needed.

S/he coordinates with Bureau program and computer system managers in analysis of needs and management of data bases and automated systems for the Bureau of Human Resources.

S/he works closely with the Bureau’s systems administrator to maintain the REE Tracking Application (REETA), including maintaining user-defined system tables; add, modifying or inactivating letter/email templates; creating data entry templates for new programs and updating the server with current status/standing for applicants/candidates.

S/he works closely with the Bureau’s program and computer system managers to manage the office’s online application system (Gateway to State), including providing support to applicants and to system users within HR/REE as well as other bureau’s in the Department of State and serving as liaison between HR/REE and the system provider.

S/he prepare and presents reports of findings relevant to Recruitment program objectives, trends, demographic and results.


Preferred Experience:



S/he is experienced with Google Analytics, and works closely with the Marketing team to evaluate careers site data and prepares reports of findings relevant to audience, behavior, and acquisition.

S/he works closely with the Marketing team to evaluate the careers site customer satisfaction survey and develop recommendations to improve the user experience.

Advanced knowledge with power point and Tableau preferred but not required


Clearance: Secret

Education:



Bachelor's Degree, Additional years experience may be applied to degree.

Advanced education such as Master or JD counts as two years additional experience.

A minimum of one (1) year of relevant experience

10 years of overall general experience required.

Company Description

GCC Technologies, LLC, is an equal opportunity employer regardless of race, color, religion, creed, sex, marital status, national origin, disability, age, veteran status, on-the-job injury, sexual orientation, political affiliation, or belief. Employment decisions are made without consideration of these or any other factors that employers are prohibited by law from considering. Any discriminatory action can be a cause for disciplinary action. GCC also prohibits discrimination against individuals with disabilities and will reasonable accommodate applicants with a disability, upon request, and will also ensure reasonable accommodation for employees with a disability. VETS encouraged to apply.



"
809,Data Analyst,Pueo Business Solutions,DC,Washington,,"Washington, DC",https://www.glassdoor.com/partner/jobListing.htm?pos=2610&ao=152916&s=58&guid=000001714809489e829956b291b03a2e&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_668f79ec&cb=1586051500567&jobListingId=3547276525,"Data AnalystSalary Range:Clearance:Location:Education:Experience:Overview/Responsibilities:Basic Qualifications:
4 years of experience with data analysis.
Experience with Microsoft Excel, including pivot tables, macros, and ability to build dashboards.
Experience with data visualization using Excel and Tableau.
Experience in direct interaction with clients.
Experience with Microsoft Office, including PowerPoint.
Experience with using data to support executives level decision making and developing executive-level briefings.
Ability to collect, analyze, and report on large data sets.

Preferred Qualifications:
Experience with project management.
Knowledge of process management or business processes improvement techniques.

Pueo Benefits:
Job Posted by ApplicantPro"
810,Data Analyst,CyberCoders,MA,Boston,,"Boston, MA",https://www.glassdoor.com/partner/jobListing.htm?pos=2611&ao=925029&s=58&guid=000001714809489e829956b291b03a2e&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&ea=1&cs=1_99a6114c&cb=1586051500568&jobListingId=3543304147,"
Data Analyst - informatics - Boston, MAGrowth-oriented, genetics testing and screening organization needs strong Informatics Analyst with experience in the healthcare / research space.We are a non-profit cancer research and treatment center, currently expanding our health information team. This position will be fundamentally analytically oriented. If you enjoy being challenged by complex problems and you're excited about working on the back-end systems in an environment that -literally- saves lives, please apply.
Top Reasons to Work with Us
1. Major non-profit research center dedicated to treating cancer!2. Amazing and comprehensive research facility in Boston!3. Awesome team, dedicated to solving complex problems!
What You Will Be Doing
You be functioning as a combination data analytics, business analyst, and liaisoning between technical and non-technical folks.
What You Need for this Position
- informatics analytics- clinical Data Analytics- Research- R- Project Management- Tableau- SAS

If you are an Informatics Data Analyst with experience, please apply today!
Applicants must be authorized to work in the U.S.CyberCoders, Inc is proud to be an Equal Opportunity EmployerYour Right to Work"
811,Data Analyst,"HRD, Inc.",WA,Seattle,$41k-$73k,"Seattle, WA",https://www.glassdoor.com/partner/jobListing.htm?pos=2612&ao=372858&s=58&guid=000001714809489e829956b291b03a2e&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_f69e3ea6&cb=1586051500569&jobListingId=3526965271,
812,"Senior/Staff Data Scientist, Analyst",SoFi,NY,New York,$104k-$169k,"New York, NY",https://www.glassdoor.com/partner/jobListing.htm?pos=2613&ao=135731&s=58&guid=000001714809489e829956b291b03a2e&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_c472367a&cb=1586051500570&jobListingId=3407511253,"Who We AreThe RoleWhat You'll Do:
Work with business unit leaders and product teams to identify business opportunities, measure KPIs to craft compelling stories, make data-driven recommendations, and drive informed actionsOwn end-to-end product analytics workflow including formulating success metrics, socializing them across the organization, and creating dashboards/reportsDesign, analyze, and interpret the results of experiments that could optimize product performanceWork cross-functional with engineering, product teams, and data architects to ensure data is being captured and reports are accurate
What You'll Need:
5+ years of relevant work experience: business analytics, KPI dashboard development, business performance analysis3+ year experience with investment platforms in FinTech or Banking environmentStrong data visualization and presentation skillsProficient with SQL, R, Python, Tableau, Excel, and PowerpointStrong analytical, problem-solving and critical thinking skillsStrong stakeholder management skillsIntellectual curiosity and aptitude to pick up new technical skillsAbility to initiate and drive projects to completion with minimal guidanceBS or ideally MS/MBA degree in Computer Science, Finance, Economics, Math, Physics, Engineering or other quantitative fields
Why You'll Love Working Here:
Company-paid lunch program, a fully stocked kitchen, and subsidized gym membership.Competitive salary packages and bonuses.A flexible vacation policy allows you to truly relax and reboot.Comprehensive health, vision, dental, and life insurance as well as disability benefits.90-100% of health, vision, and dental premiums paid by SoFi for employees and their dependents.401(k) and education on retirement planning.Tuition reimbursement on approved programs, up to $5,250 a year.Monthly contribution to help you pay off your student loans.
"
813,Jr. Software Data/Operations Analyst Opportunity #294681 MTV,Akorbi,CA,Mountain View,$38k-$69k,"Mountain View, CA",https://www.glassdoor.com/partner/jobListing.htm?pos=2614&ao=85058&s=58&guid=000001714809489e829956b291b03a2e&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_db754f2a&cb=1586051500572&jobListingId=3534993441,"Job DescriptionWould you like to work with one of the highestrated employers in the US offering various great free perks?

We are currently seeking several experienced Jr. Software Data/Operations Analyst (Software Operations Associate) to be a key resource on a technical services teams. This is a 1 year (Extendable) contract position with in Mountain View, CA. (work location zip code: 94043). These are positions that will pay on a per hour W2 basis in accordance to the qualifications and experience of the candidate. Below is the job description as given to us by our client.

Job#: 294681

**Candidates must be U.S. Citizen or able to work in the US without corporate sponsorship!**

Position Description

Jr. SW Operations Analyst /Software Quality Operations Associate

This is an entry-level position on our software quality operations team, which is responsible for ensuring the quality of self-driving car software. The team performs quality assurance on new software, reports bugs, and helps improve internal tools. This position provides a great opportunity to work directly with product managers, developers, and engineers, helping to bring to life an innovative product. A great candidate for this position has a curious, analytical mind, and enjoys gaining new knowledge on the go. She or he is dedicated to their work, quality-focused, can handle repetitive tasks, and is willing to take initiative and go the extra step to help the team. Collaboration and communicating effectively with teammates is important for this role. Team members may be asked to help with training and preparing training material or documentation. Preference for candidates in science, technology, physics, mathematics, statistics, engineering, data analysis or similar fields. New team members will be given extensive training on our internal tools and workflows upon hiring. She or he is expected to keep all project details confidential.

Summary of Duties:

Review and analyze testing data to identify problematic areas

Provide feedback to developers team

Create test scenarios

Work closely with engineers ensuring high quality of tests

Identify and report bugs

Keep track of issues.

Requirements:

BS/BA degree

Entry level to 5 years of experience

Deductive / Evaluative Reasoning!!!!!

Attention to detail

Willing to learn new skills

Nice to have:

Background or degree in science, technology, physics, mathematics, statistics, engineering, data analysis or similar fieldsCompany DescriptionAkorbi is a global company specializing in people, technology and language. We provide enterprise solutions to companies in various verticals, from sole proprietors to Fortune 500 companies. We are recognized as a Women's Business Enterprise, the 13th fastest growing woman-led companies and the 9th largest language service provider in the US."
814,Data Analyst,"Precision Recruiting Solutions Group, LLC",PA,Pittsburgh,,"Pittsburgh, PA",https://www.glassdoor.com/partner/jobListing.htm?pos=2615&ao=85058&s=58&guid=000001714809489e829956b291b03a2e&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_9586b609&cb=1586051500573&jobListingId=3537243574,"Job DescriptionPrecision Recruiting Solutions Group®– Matching the right people with the right jobs to propel careers and businesses forward.

Data Analyst - PRSG® is searching for a Data Analyst for a direct-hire role for our client south of Pittsburgh.

***This organization is actively recruiting and moving forward with their hiring process during the COVID-19 pandemic.***

RESPONSIBILITIES

Prepare monthly and quarterly customized and standardized reports for the leadership teamCollect, analyze, evaluate and report data in support of ongoing business initiativesDevelop predictive metric reports and conduct analysisAssist development, implementation, and management of budget and forecasts, as well as associated toolsCoordinate reporting and forecasting process for all sales channelsInterpret data, analyze results using statistical techniques and provide ongoing reportsDevelop, implement, and maintain databases, data collection systems, data analytics that optimize statistical efficiency and qualityIdentify, analyze, and interpret trends or patterns in complex data setsWork with management to prioritize business and information needsIdentify and define new process improvement opportunities

EDUCATION & QUALIFICATIONS

Bachelor’s Degree in Business Administration, Computer Science, Finance, or Math5+ years of work experience in operations, finance, or data analysisStrong analytical skills with strong attention to detail and accuracyStrong knowledge of and demonstrated experience with BI tools, databases (SQL, Power BI, etc), and programming.Adept at queries, report writing and presenting findingsKnowledge of data statistics and experience using statistical packages for analyzing data setsAbility to break down complex data and perform root cause analysis to make recommendations to managementStrong communication skills, both written and verbalCompany DescriptionPrecision Recruiting Solutions Group, LLC is one of the fastest growing professional services firms based in Pittsburgh, PA. PRSG is a staffing and solutions partner providing organizations with talent acquisition services and recruitment strategy development and execution. We specialize in providing qualified talent on a contract, contract to hire, direct hire and project basis within the Accounting, Finance and Human Resources verticals across a variety of industries.

Our goal is to become a strategic business partner with our clients by aligning current and future staffing requirements with the organization’s mission, corporate goals and initiatives. Most importantly, we aim to be a trusted career counselor to our candidates by providing them a service designed to respect their personal and professional goals. All of this is achieved by the development of a mutually agreed upon strategy aligning our client’s, our candidate’s and PRSG’s goals resulting in a timely, effective and accurate match."
815,Business Data Analyst,Visiting Nurse Service of New York,NY,New York,$37k-$69k,"New York, NY",https://www.glassdoor.com/partner/jobListing.htm?pos=2616&ao=787049&s=58&guid=000001714809489e829956b291b03a2e&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_856ec427&cb=1586051500574&jobListingId=3426168720,"OverviewResponsibilities
Develops a strong understanding of all VNSNY CHOICE Health Plans strategic business objectives and business unit operations. Assists department with designing and evaluating data and reports. Provides data collection, analytical support to team and monitors assigned projects.Defines core processes and maps current states for redesign projects; assists with solution design.Collects and analyzes performance and outcome data. Summarizes, creates, and distributes reports as needed. Ensures deliverables are completed on time; responds to changing project circumstances and communicates issues to project leadership. Supports Clinical Operations by generating daily, weekly, monthly and quarterly reports from data cubes using MicroStrategy; creates FLASH reports to monitor and evaluate performance.Performs cost-impact analysis on UM medical appeals on a monthly basis by generating attributed values using complex Excel formulas.Utilizes SAS and SQL skills to extract Claims data from data warehouse and ensure data quality; analyzes data to provide recommendations and insights.Creates interactive dashboards to analyze Key Performance Indicators trends and presents data visually using Tableau. Generates reports for ODAG and CMS from Oracle OBIEE and evaluates the timeliness of standard and expedited org determinations.
Qualifications
Education: Bachelor's Degree in Computer Science, Management Information Systems, Electronics/Communication Engineering, or a related field required. Master's Degree in one of the above-described disciplines preferred.Experience: Minimum three years progressive data analyst work experience in various PC database applications, preferably in the healthcare industry, required. Experience with MicroStrategy, SAS, Tableau, MS Excel, Word, Access and PowerPoint preferred. Proficient with personal computers, including Microsoft Windows Excel, Word, Access, Power Point required.Project management and facilitation skills required.
CA2020"
816,Business Intelligence Data Analyst -Remote,Kforce,"Los Angeles, CA",Westlake Village,,"Westlake Village, Los Angeles, CA",https://www.glassdoor.com/partner/jobListing.htm?pos=2617&ao=226626&s=58&guid=000001714809489e829956b291b03a2e&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_70a62b79&cb=1586051500575&jobListingId=3491816338,"RESPONSIBILITIES:Summary:About the Role:Responsibilities:
 Work to standardize internal language and data sets to a common platform and point of view
 Provide timely and accurate information and analysis; with a sharp focus on detail and quality
 Deliver business insights in service to drive growth and profitability
 We lead from the front to drive dramatically better outcomes
 Provide control and transparency into business performance to ensure integrity and to drive improvement
REQUIREMENTS:
 BS in a technical or business degree and/or equivalent experience showing you can excel on reporting & analytics
 Strong knowledge of ISO 8583 

 Advanced Technical experience in SQL on Microsoft SQL Server (preferred), MySQL or Oracle. Nice to have experience with ETL tools (Talend, Informatica, Pentaho, etc.), data warehouses and data cubes
 5 - 10 years of directly related data management experience within the card industry
 Advanced experience making charts with Microsoft Excel
 Competency in business intelligence software preferably Tableau but the following are acceptable: QlikView, Power BI, Business Objects, MicroStrategy, Cognos or Alteryx
Nice to have (but not required):
 Experience coding in any language e.g. PHP, Python, C#, iOS, Ruby, Java, HTML, JavaScript, R, SAS, etc.
 Experience in business finances within the card industry such as business models, business use cases, FP&A, corporate development, forecasting, M&A, balance sheets, profit & loss and/or experience in QuickBooks, Sage, Microsoft Dynamics Great Plains, NetSuite, Xero, or similar
 Experience in probability & statistical concepts
"
817,Criminal Defense Practice Research and Data Quality Analyst I,Legal Aid Society,NY,New York,$26k-$48k,"New York, NY",https://www.glassdoor.com/partner/jobListing.htm?pos=2618&ao=37049&s=58&guid=000001714809489e829956b291b03a2e&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_d82b2026&cb=1586051500576&jobListingId=3451403263,"ESSENTIAL DUTIES/RESPONSIBILITIES
Create and execute basic and advanced queries in SQL, pulling data from multiple tables, and ensuring data accuracy (i.e., data cleaning and manipulation)
Prepare and analyze reports fulfilling project requests for various internal and external stakeholders
Peer review reports created by other data analysts in the unit
Be willing to further develop skills in research methods, project management, and statistical analyses
SECONDARY DUTIES/RESPONSIBILITIES
Other duties as assigned
BA/BS in a Social Science, Mathematics, Statistics, or other field with a strong quantitative research and methods component; MA/MS in relevant field preferred
Experience with databases, ability to understand relational data, as well as interpretation and manipulation of related data; experience with SQL is essential
Excellent quantitative abilities, with experience and/or coursework in statistics
Experience with one or more statistical software programs (SPSS, SAS, STATA, R, etc.) is a plus
Demonstrated ability to accurately and quickly gather data, compile information, keep accurate records, prepare statistical reports
Excellent computer skills, including an above average level of experience in Excel (formulas, pivot tables, etc.)
Experience with, or willingness to learn, data visualization (e.g., Tableau)
Highly self-motivated and able to work independently
Excellent judgment, including ability to handle sensitive or confidential information
Excellent organizational skills and attention to detail
Strong writing skills
Ability to multitask
OUR COMMITMENT TO DIVERSITY AND INCLUSION"
818,Senior Financial Data Analyst,Alignment Healthcare,CA,Orange,$49k-$90k,"Orange, CA",https://www.glassdoor.com/partner/jobListing.htm?pos=2619&ao=904442&s=58&guid=000001714809489e829956b291b03a2e&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_58f9619b&cb=1586051500577&jobListingId=3525788746,"Sr. Financial Data AnalystGeneral Duties/Responsibilities:
Develop and manage Alignment Provider Management Report (APMR) for current and expansion markets.Work with Alignment IT department to assist in the programming and mapping of various financial and key performance indicators within APMRWork with Alignment Accounting staff to reconcile and verify the integrity of APMR yearly and monthly financial data to the General LedgerWork with Alignment FP&A team to incorporate budget data and assumptions into APMR.Work with Alignment Claims department to validate the integrity of claim payment within APMRWork with Alignment Provider Contracting and Network Development staff to analyze contract rate trending impact and anomalies.Work with Alignment UM and Clinical operations department to validate and reconcile key authorization admit and bed day metrics to actual paid claim data.Support Regional VP’s in providing analysis of monthly APMR data and ad hoc reporting of key performance indicators.Support finance and operations in developing predictive KPI’s to better forecast and manage the business of Alignment.Work with all levels of staff to direct, assist, and explain the APMR process as needed.Reading, interpreting and clarifying delegated entity/IPA contracts with regards to risk pool definitions for revenue, expense, carve outs and calculationsMaking updates to risk pool calculations and definitions for new delegated entities, as well as during contract amendments for existing entitiesCreate, update, analyze and distribute monthly, quarterly and annual risk pool exhibits to internal stakeholders as well as delegated entities [FTP/SFTP]Analyze key drivers of risk pool surplus or deficits; communicate these drivers to internal stakeholdersDemonstrate commitment and attendance sufficient to complete the duties of the position as required.Perform related duties similar to the above in scope and function as required.
Requirements:Minimum Experience:



Experience in financial analysis and working with data, preferably working with healthcare data, either from educational study or professional experienceAt least a foundational level of knowledge of Access, SQL and/or other database programsAt least an intermediate level of proficiency with MS Excel (Pivot tables, VLOOKUP, etc.)
Education/Licensure:



Bachelor of Science preferred
Other:



Healthcare experience preferred.Knowledge of risk pools preferred (hospital funding, claims exclusions based on DOFRs, surplus and deficit carry-overs, etc.) preferred.Knowledge of principles and practices of finance administration in accounting, budgeting, and auditing.Understanding of CMS Premium payment methodologies to MA Health Plans. Understanding MMR documentation, premium payment calculations, Risk adjustment Factors (RAF), other premium adjustments, and file layout.Understanding of CMS provider payment methodologies (DRG, RBRVS, etc.)Understanding of operations, services and activities within a Data Warehouse environment (Claim Data, Membership, Eligibility, and Revenue Data, etc.)Understanding provider capitation contracts, development of capitation rates, contract carve outs, performed comparative analysis to Fee For Service.Exposure and ability to use Actuarial studies related to IBNR and LDSUnderstanding of provider contracts for medical groups, independent physicians, and hospitals.Understanding of payment methodologies for Hospitals (DRG, Per Diem, % of Billed, etc.) and Physicians (RBRVS, FFS, Capitation, etc.) and other ancillary providers.Develop new analysis and approaches to the use of data that allow fresh insights into the business of the companyBe able to work to goals with low level of supervisionCommunicate clearly and concisely, both orally and in writing.Establish and maintain effective working relationships with those contacted in the course of work.Maintain effective audio-visual discrimination and perception needed for making observations; communicating with others; reading and writing; and operating assigned equipment.Maintain mental capacity which allows the capability of making sound decisions and demonstrating intellectual capabilities.
Essential Physical Functions:
While performing the duties of this job, the employee is regularly required to talk or hear. The employee regularly is required to stand, walk, sit, use hand to finger, handle or feel objects, tools, or controls; and reach with hands and arms.The employee frequently lifts and/or moves up to 10 pounds. Specific vision abilities required by this job include close vision and the ability to adjust focus.
"
819,Data Analyst,Software Guidance & Assistance,TX,Plano,,"Plano, TX",https://www.glassdoor.com/partner/jobListing.htm?pos=2620&ao=372858&s=58&guid=000001714809489e829956b291b03a2e&src=GD_JOB_AD&t=SR&extid=1&exst=O&ist=L&ast=OL&vt=w&slr=true&cs=1_84659623&cb=1586051500578&jobListingId=3544722454,"Software Guidance Assistance, Inc., (SGA), is searching for an Data Analyst for a Contract assignment with one of our premier healthcare services clients in Plano, TX. Responsibilities Your principal responsibility is to participate within the Performance Assurance Monitoring assisting other team members with SQL queries automation necessary to extract, transform, or load data as part of integration and analysis development. You will be responsible to cooperate with Operations IT team to deploy software and hardware upgrades that make it possible for us to leverage big data use cases. You will be responsible for utilizing a variety of reporting tools and software (Tableau and Business Objects), develops queries to generate reports andor gather data from multiple sources. Focuses on client needs in defining data requirements and retrieving accurate information reporting requirements from start to finish to minimize future revisions. Also, you will be responsible for the identification, analysis, and diagnostics of wireless telecommunications networks performance characteristics. You will be responsible for monitoring KPIs, spotting trends, and correlating metrics across a diverse network infrastructure. You will answer technical questions as well as day to day operational questions. You will work independently with limited guidance to accomplish goals and objectives. Comprehensive knowledge of database administration (design, installation troubleshooting) Experience performing indexes and stored procedure tuning handling security, backups and recovery. Extensive familiarity with SQL queries. Analyze and address database resource contention issues including inefficient queries. Analyze, design, build and support current and new data feeds from various data sources to the data warehouse. Writes and modifies SQL queries, Views and stored procedures for Automation producing reports that track KPIs performance metrics and systematizes automated reporting processes. Build dashboards (using Tableau, Python and other BI tools) that illustrate how key performance indicators (KPIs) and metrics are changing over time. Develop presentations to communicate findings to internal and external customers. Exercise judgment within generally defined practices and policies in selecting methods and techniques for obtaining solutions and results. Present ideas, technical and non-technical, in a logical, compelling manner in a written format and verbally in both small and large group settings Work with the Network Engineering and Operations Teams on the cell site's antenna and RF equipment configuration and database parameters Required Skills Bachelor's Degree in Computer Science or Electrical Engineering Master's Degree a plus 5-10 years' work experience in the wireless industry 3+ years of experience developing SQLOracle server objects e.g., store procedures, tables, triggers, views and functions. 3+ years of experience developing Oracle server objects e.g., store procedures, tables, triggers, views and functions. 3+ years of experience with at least one of the common industry data visualization tools (Tableau, Spotfire, Business Objects, Power BI, etc.) for data correlation, analysis, reporting, etc. 3+ years of experience of wireless network KPI monitoring, trouble shooting and optimization, prefer with wireless infrastructure providers and or operators. Strong knowledge on 3G4G5G KPI definitions and formulas good understanding of 3GPP protocols. 3+ years hands on working experience with one of more wireless EMS system building analysis reports using CMPMFM data Advanced working knowledge of Base Station Vendor equipment (Samsung, Alcatel Lucent, Ericsson) Demonstrated problem solving skills via prior work experience. A solid understanding of RF fundamentals and data network protocols Must have a strong work ethic, integrity and work extremely well in a team environment Must have an aptitude for creativity and innovation Programming knowledge and experience a plus SQL, Python, R Database design and administration a plus 3+ years working experience with one of more EMS system Advanced working knowledge of Base Station Vendor equipment (Samsung, Alcatel Lucent, Ericsson) Advanced working experience on Microsoft Excel, PowerPivot, PowerPoint Strong interpersonal communication skills Proven ability to manage multiple priorities in a fast paced environment Operate a computer keyboard and view a video display terminal more than 75 of work time in an office work environment Frequently works additional hours beyond normal schedule Performs work under time schedules and stresses which are normally periodic or cyclical and include time sensitive job stress, fatigue, unpaid over-time, intellectual challenge, constant technical data feedback, language barriers, and project management stress. Machines, tools, equipment, and work aids include PC's, printers, etc. most often associated with office work area equipment Travel to customer locations, etc. approximately 20 of time Under minimal supervision with a high level of responsibility to apply general policies and guidelines where decisions are seldom monitored, consequences of decisions may adversely affect operating results and management decisions. Position has complete access to confidential company data where disclosure may jeopardize the company's competitive position Preferred Skills Tableau Desktop Certified Professional Certification (preferred) Python (preferred) Database Administration Certification(preferred) Bilingual in Korean (preferred) SGA is a Certified Women's Business Enterprise (WBE) celebrating over thirty years of service to our national client base for both permanent placement and consulting opportunities. For consulting positions, we offer a variety of benefit options including but not limited to health dental insurance, paid vacation, timely payment via direct deposit. SGA accepts transfers of H1 sponsorship for most contracting roles. We are unable to sponsor for Right-to-Hire, Fulltime, or Government roles. All parties authorized to work in the US are encouraged to apply for all roles. Only those authorized to work for government entities will be considered for government roles. Please inquire about our referral program if you would like to submit a candidate for any of our open or future job opportunities. SGA is an EEO employer. We encourage Veterans to apply. To view all of our available job postings andor to learn more about SGA please visit us online at www.sgainc.com httpwww.sgainc.com ."
